Loyalty#,누적가치,Customer Name,alert
738063.0,2519.57,Dave Cuperus,no
738079.0,10790.86,Rosana Tambasco,no
738085.0,3372.42,Amparo Chindlund,no
738096.0,23348.52,Maire Aultman,no
738106.0,31396.4,Hung Nations,no
738136.0,4191.97,Hope Thorne,no
738141.0,10435.02,Nigel Gerlich,no
738157.0,9007.43,Providencia Medico,no
738166.0,20171.96,Francoise Hinckson,no
738182.0,4247.68,Tanisha Spirko,no
738193.0,7442.57,Ara Mangen,no
738201.0,5182.39,Silvana Pandit,no
738204.0,4954.29,Foster Drawbaugh,no
738218.0,2885.41,Raymundo Pinkney,no
738235.0,15512.62,Marvin Buman,no
738241.0,5514.34,Erlene Delcarlo,no
738244.0,14010.53,Bettie Teitel,no
738247.0,8320.380000000001,Evan Kunter,no
738253.0,31445.82,Shandi Meleen,no
738279.0,16563.48,Onie Hendee,no
738296.0,26416.25,Rosalinda Crounse,no
738316.0,4629.97,Milda Gair,no
738320.0,2310.88,Thomas Lent,no
738326.0,10018.66,Camila Raiche,no
738332.0,10939.08,Donnie Trigueiro,no
738362.0,16537.02,Tess Kreischer,no
738410.0,2549.08,Awilda Dyce,no
738427.0,4983.18,Maryanna Palmisano,no
738431.0,18745.4,Tyron Brulotte,no
738432.0,12525.32,Sudie Montminy,no
738435.0,3764.47,Stacy Salamy,no
738445.0,2685.43,Dian Manylath,no
738453.0,4177.67,Love Cridge,no
738459.0,2580.85,Hyman Schmerge,no
738467.0,10353.3,Warren Mcmonagle,no
738473.0,40400.76,Pete Melrose,no
738492.0,5201.25,Joselyn Absher,no
738506.0,2369.11,Antonina Tomanek,no
738511.0,22959.84,Lavern Sweep,no
738567.0,7746.45,Terica Langeland,no
738574.0,6745.349999999999,Raguel Vandeveble,no
738576.0,4139.9,Denisha Stoetzel,no
738597.0,3963.39,Christia Bolner,no
738610.0,11820.11,Isis Piedmont,no
738632.0,9547.32,Wan Ingalsbe,no
738643.0,8340.68,Donita Kohatsu,no
738644.0,10452.58,Noemi Mauer,no
738651.0,16618.27,Jacque Demario,no
738652.0,5619.65,Karey Sanjose,no
738655.0,4884.16,Son Dammann,no
738667.0,8093.9,Cordie Hartsell,no
738668.0,7250.03,Matt Gorell,no
738678.0,8533.83,Aron Pettie,no
738705.0,5838.9,Boris Lammel,no
738714.0,24796.14,Carlita Catalina,no
738719.0,2860.11,Tuyet Rhondes,no
738724.0,4416.35,Sheldon Yacano,no
738728.0,4291.06,Julianna Lucarell,no
738732.0,2453.34,Huong Spellane,no
738738.0,6781.27,Shantelle Cyrnek,no
738777.0,9731.7,Moon Mcbryde,no
738802.0,9233.19,Jada Spicuzza,no
738816.0,23813.52,Jodie Dittmar,no
738829.0,2732.65,Gabrielle Farrand,no
738848.0,32011.02,Jody Plemmons,no
738871.0,9047.12,Arletha Leibel,no
738874.0,7433.82,Kaycee Railing,no
738890.0,11836.3,Sylvester Jarvinen,no
738897.0,14951.56,Karie Vais,no
738919.0,6300.44,Aldo Credo,no
738934.0,26744.04,Enoch Rapone,no
738961.0,4718.84,Lucien Meitzler,no
738984.0,9688.13,Hedwig Amento,no
738994.0,3644.83,Ashley Westrup,no
739005.0,2759.98,Jimmy Benwell,no
739007.0,8271.91,Beula Pesqueira,no
739021.0,11232.98,Soon Reither,no
739059.0,2983.11,Tempie Mizee,no
739070.0,9767.62,Macie Brihon,no
739072.0,2890.34,Brook Archuletta,no
739084.0,2514.59,Dawne Linney,no
739106.0,14655.48,Glen Salcedo,no
739138.0,7890.030000000001,Retta Lubbers,no
739139.0,5761.11,Diana Swietoniowski,no
739169.0,4723.45,Monte Franceschi,no
739170.0,8845.19,Patty Pushcar,no
739195.0,2747.77,Hildegarde Bianco,no
739211.0,3980.42,Wilma Linz,no
739227.0,29328.04,Debbra Lukow,no
739242.0,5389.5,Thaddeus Swefford,no
739280.0,16938.3,Jospeh Vonbargen,no
739284.0,8104.43,Misti Hittson,no
739293.0,4460.56,Destiny Zwiefel,no
739325.0,2576.51,Horace Blackgoat,no
739343.0,4090.75,Ute Basgall,no
739345.0,23207.27,Scott Anzora,no
739352.0,56694.990000000005,Audrey Almos,yes
739353.0,10633.5,Kerry Tamburino,no
739371.0,6044.02,Cristopher Sadusky,no
739373.0,8176.58,Tamatha Arjes,no
739383.0,31063.58,Giselle Wamble,no
739390.0,5067.64,Claudine Ditta,no
739421.0,9970.48,Cheyenne Biangone,no
739433.0,2397.04,Clorinda Raduenz,no
739443.0,2880.35,Rosendo Reifsnider,no
739470.0,4972.86,Alleen Hersey,no
739482.0,9486.6,Wilburn Busse,no
739487.0,15113.02,Dewayne Aulabaugh,no
739501.0,9638.07,Porsha Magers,no
739505.0,5389.5,Gemma Severt,no
739513.0,18062.42,Evia Massy,no
739514.0,2595.56,Dodie Aharoni,no
739516.0,5704.98,Leia Posada,no
739526.0,6217.26,Phyllis Goodenough,no
739572.0,5389.5,Tresa Schweitz,no
739576.0,6554.22,Karole Baglione,no
739617.0,23628.96,Brady Strehlow,no
739662.0,21444.12,Emiko Deroeck,no
739670.0,9015.82,Adriane Noori,no
739676.0,12989.82,Eddie Rybacki,no
739680.0,8660.78,Kiera Balandran,no
739684.0,7992.78,Johna Buckhannon,no
739701.0,9630.02,Kasandra Waller,no
739702.0,7164.01,Lorena Selin,no
739704.0,2609.83,Trinidad Huges,no
739738.0,5470.06,Lewis Sagredo,no
739767.0,8733.53,Josephine Bothman,no
739773.0,17324.1,Charlesetta Alsop,no
739781.0,58074.96,Cassaundra Bernardo,yes
739783.0,5028.86,Felicita Teele,no
739808.0,19899.88,Callie Sanft,no
739814.0,2760.95,Stevie Silberberg,no
739820.0,5562.46,Lorean Airhart,no
739858.0,9051.71,Cheryll Newnum,no
739862.0,4713.4,Maxine Arline,no
739915.0,49221.43,Sau Dinan,no
739917.0,10071.48,Eulalia Rhudy,no
739923.0,19243.46,Marjory Daehn,no
739933.0,4794.12,Refugia Filbey,no
739941.0,2404.46,Charisse Liebeck,no
739982.0,18569.5,Lawrence Keyt,no
739987.0,7905.450000000001,Debbi Cwik,no
739988.0,10562.099999999999,Bebe Feistner,no
740010.0,3681.98,Jamey Binam,no
740025.0,12731.95,Jayna Kinman,no
740045.0,9100.73,Cordia Horey,no
740051.0,6784.89,Jean Heinrich,no
740056.0,3095.71,Neda Stagowski,no
740063.0,29676.81,Ned Beneke,no
740083.0,24338.51,Moira Pacquin,no
740089.0,4049.42,Audra Kitchenman,no
740090.0,7722.0599999999995,Darrin Fritchman,no
740100.0,18062.42,Doug Feintuch,no
740105.0,20561.62,Sparkle Pestoni,no
740118.0,10544.02,Cyndi Frisino,no
740123.0,4531.37,Laurence Malkin,no
740152.0,2387.86,Leigh Wolfe,no
740154.0,10761.8,Rolande Fahie,no
740158.0,4895.81,Alexia Fiscal,no
740191.0,6624.61,China Sodachanh,no
740232.0,31920.77,Jennifer Blovin,no
740249.0,4697.15,Shalon Pete,no
740263.0,17699.38,Summer Cortes,no
740268.0,18853.74,Loretta Feutz,no
740292.0,4431.82,Jannie Echemendia,no
740306.0,3992.58,Chanelle Tomkiewicz,no
740326.0,8509.85,Cecila Lippert,no
740332.0,39352.56,Kenda Hawking,no
740342.0,7838.07,Nga Nussbaum,no
740349.0,3265.16,Brett Pflug,no
740376.0,10790.18,Reinaldo Incera,no
740386.0,10242.41,Olivia Haumesser,no
740398.0,2493.59,Leota Stasko,no
740407.0,6928.6,Lenny Heinbaugh,no
740413.0,4280.75,Moriah Gilster,no
740422.0,29412.29,Kristian Nooney,no
740424.0,4236.81,Chang Guilbault,no
740487.0,3440.36,Leila Bong,no
740489.0,3435.65,Deandrea Dacunto,no
740494.0,7600.44,Sun Zone,no
740509.0,2471.53,Emmanuel Patrias,no
740513.0,6802.07,Caroline Biastock,no
740530.0,9816.53,Benito Adham,no
740577.0,11820.11,Burma Wolfard,no
740592.0,6612.62,Josh Best,no
740603.0,5878.45,Lasandra Vansteenburg,no
740608.0,6913.57,Shaniqua Herrboldt,no
740610.0,5450.860000000001,Lilian Juul,no
740612.0,32031.75,Tu Hodgin,no
740703.0,2437.08,Lonna Botellio,no
740707.0,7919.2,Adella Corrigeux,no
740715.0,14024.36,Mckinley Teesdale,no
740726.0,2274.78,Krista Beccue,no
740740.0,11009.13,Luis Devitt,no
740746.0,8139.0,Maria Niu,no
740754.0,10834.87,Jacquline Sitterly,no
740762.0,4719.45,Tenesha Grobes,no
740763.0,17085.41,Suk Wolfert,no
740814.0,6298.18,Tova Luhrs,no
740819.0,8861.48,Shila Kulow,no
740825.0,5184.88,Everett Isadore,no
740837.0,6198.79,Annis Debrae,no
740852.0,42389.01,Loren Doornbos,no
740854.0,17932.62,Kelvin Pyland,no
740884.0,23362.74,Blanche Basham,no
740887.0,5638.05,Wilburn Hinsch,no
740901.0,6550.32,Xenia Sensing,no
740918.0,2482.2,Lelia Lennihan,no
740990.0,2355.28,Anneliese Signor,no
740992.0,10658.16,Kimbery Chang,no
741011.0,11236.31,Armand Preisel,no
741031.0,5217.51,Philip Donalds,no
741042.0,2969.59,Ellie Swarts,no
741060.0,4607.24,Margarito Burnell,no
741079.0,30859.36,Clement Heitmeyer,no
741111.0,23515.85,Mitsue Clore,no
741112.0,3731.5,Cyndy Hospelhorn,no
741121.0,3746.75,Valentina Robillard,no
741123.0,72115.08,Edward Renning,yes
741128.0,2864.54,Glory Pomo,no
741137.0,6721.89,Veola Hoppe,no
741138.0,24709.6,Mitzie Nevils,no
741150.0,14635.45,Earleen Schenz,no
741153.0,16265.59,Eboni Kocurek,no
741160.0,13778.37,Daisy Melgaard,no
741186.0,4553.81,Karena Badenoch,no
741191.0,10120.6,Shakia Ulshafer,no
741212.0,5100.09,Mercy Vivona,no
741244.0,13110.55,Lana Blakeley,no
741251.0,9648.95,Rhea Burtch,no
741291.0,5644.47,Kristan Seals,no
741313.0,5794.57,Karyl Aliaga,no
741321.0,6066.12,See Kell,no
741322.0,5319.0,Jamar Muldoon,no
741340.0,7371.59,Cris Ottaway,no
741371.0,8752.72,Bridget Gizzo,no
741382.0,2199.74,Carroll Toliongco,no
741384.0,2487.65,Humberto Kravetsky,no
741397.0,4167.99,Josiah Ekin,no
741414.0,2674.73,Tarra Hansrote,no
741421.0,8002.31,Armand Bartolomucci,no
741422.0,7495.68,Edmund Rotan,no
741428.0,4883.34,Krishna Hessey,no
741438.0,4892.63,Fredric Gonsiewski,no
741464.0,3761.79,Lyman Lachappelle,no
741470.0,12919.28,Catherina Atthowe,no
741479.0,3903.47,Winnifred Gurwitz,no
741483.0,4528.74,Pamela Maziarz,no
741485.0,5111.3,Abel Nieman,no
741491.0,8072.75,Kate Wanland,no
741517.0,29013.04,Adria Liebler,no
741555.0,2389.77,Toya Srygley,no
741580.0,10059.28,Moises Gracia,no
741603.0,18736.54,Kathrin Hallerman,no
741657.0,7542.71,Claudette Mobilia,no
741675.0,4992.28,Dick Delehoy,no
741677.0,5975.9,Iliana Kretz,no
741682.0,5928.75,Toshia Venecia,no
741700.0,10871.54,Ela Trueblood,no
741703.0,6273.17,Willena Cushner,no
741706.0,2434.09,Tien Fountaine,no
741716.0,2637.6,Jamal Baffa,no
741725.0,6530.32,Rodrigo Honan,no
741738.0,4222.63,Prudence Doakes,no
741756.0,10548.86,Leonie Smialek,no
741764.0,4253.28,Hope Arvidson,no
741773.0,6661.18,Usha Leibee,no
741790.0,10548.54,Rodrigo Rakoski,no
741794.0,2941.83,Coleen Toruno,no
741801.0,24186.24,Omar Vattikuti,no
741831.0,5616.16,Shelly Cobrin,no
741834.0,22062.55,Leonore Giancaspro,no
741842.0,5484.59,Hwa Agee,no
741848.0,8302.65,Annmarie Kupihea,no
741892.0,5714.17,Armandina Fulson,no
741901.0,7615.06,Celine Gierling,no
741908.0,3900.91,Sha Yaroch,no
741909.0,8382.48,Paola Corso,no
741919.0,13448.81,James Trogstad,no
741926.0,29706.78,Noe Keomuangtai,no
741997.0,5757.49,Georgeann Buddington,no
741998.0,23594.68,Henriette Mossing,no
742002.0,3915.8,Carolyne Purdue,no
742009.0,15265.81,Roxy Tanh,no
742039.0,4045.34,Shantell Finlay,no
742043.0,11981.98,Joye Janikowski,no
742057.0,5166.19,Jesus Frechette,no
742062.0,9752.64,Oralia Greenley,no
742064.0,2600.64,Julienne Kleese,no
742070.0,7486.17,Bao Moryl,no
742081.0,10856.18,Rosario Ciolek,no
742089.0,2522.26,Melodee Warwick,no
742145.0,9918.7,Andrew Kreft,no
742147.0,3102.79,Windy Illiano,no
742163.0,9059.96,Khalilah Morre,no
742166.0,16879.71,Devin Posthuma,no
742167.0,18572.01,Evelyn Stailey,no
742172.0,5169.5,Yi Sibley,no
742232.0,11072.03,Melany Rebman,no
742259.0,6751.78,Avril Tushoski,no
742281.0,11714.78,Steven Norales,no
742307.0,7080.13,Shaquana Dardon,no
742319.0,11858.23,Clemmie Sienko,no
742321.0,22332.44,Linwood Mcneely,no
742335.0,5049.12,Efren Berhalter,no
742343.0,2897.49,Cleta Steinbauer,no
742352.0,7647.7,Cole Hutchen,no
742356.0,5936.01,Broderick Jago,no
742359.0,3536.43,Myrle Florentine,no
742371.0,15435.69,Emmanuel Startt,no
742377.0,6218.66,Mandie Kolias,no
742379.0,9111.76,Andrew Ramone,no
742381.0,4397.78,Inga Gloss,no
742385.0,4379.77,Audie Vajgrt,no
742395.0,10033.28,Evelin Fenninger,no
742431.0,6361.95,Donnell Bassi,no
742454.0,12465.38,Doretha Galeana,no
742478.0,5185.78,Hector Delwiche,no
742492.0,5216.91,Cherie Oakeson,no
742493.0,3499.14,Emelia Lemma,no
742500.0,5519.96,Tomasa Doxtator,no
742509.0,2506.26,Myriam Bramasco,no
742511.0,5251.15,Elroy Atilano,no
742517.0,3837.49,Lashawna Boender,no
742519.0,2472.47,Errol Selis,no
742521.0,8090.88,Claire Conrad,no
742530.0,11106.6,Erinn Christman,no
742543.0,12052.98,Allyn Martorana,no
742546.0,2833.98,Glennie Desouza,no
742560.0,8197.2,Rona Pequeno,no
742565.0,13037.03,Svetlana Spinney,no
742568.0,2596.19,Keven Mcneel,no
742569.0,2708.02,Louetta Edgell,no
742600.0,4996.56,Nguyet Butta,no
742602.0,5619.69,Mayola Rubalcaba,no
742612.0,10607.52,Klara Antinoro,no
742652.0,8716.37,Clotilde Kurdziel,no
742666.0,35543.1,Miesha Calibuso,no
742669.0,5659.14,Fidelia Calliste,no
742671.0,6282.08,Allen Hoschander,no
742673.0,2637.6,Patsy Fengler,no
742688.0,7396.28,Marguerita Halloway,no
742719.0,2980.01,Denese Oberdorf,no
742729.0,7451.48,Meg Ulshafer,no
742732.0,20230.97,Geneva Narum,no
742735.0,23331.83,Myrtle Arenales,no
742745.0,2918.58,Tequila Drue,no
742749.0,4808.92,Charity Siglow,no
742756.0,7297.69,Nell Lamie,no
742772.0,26197.41,Joyce Nicolet,no
742793.0,4834.71,Rima Meyerhoefer,no
742810.0,3798.32,Luise Kallman,no
742815.0,7285.03,Alexis Harral,no
742822.0,8533.83,Pearly Faubion,no
742824.0,8278.79,Susy Vaissiere,no
742854.0,9525.64,Jamika Dopita,no
742870.0,10656.88,Lynsey Postlethwait,no
742886.0,4528.5,Kimiko Garthwaite,no
742905.0,4018.88,Roselee Gollman,no
742911.0,5504.14,Murray Pecci,no
742961.0,16172.94,Ella Wahoske,no
742965.0,34611.38,Francesca Gittinger,no
742970.0,44664.88,Kristel Lenis,no
743001.0,4111.89,Verdell Mcdearmon,no
743018.0,2778.32,Nickie Orefice,no
743028.0,5018.22,Jimmy Tarascio,no
743053.0,9051.91,Marilu Ector,no
743059.0,30313.31,Deon Turbide,no
743074.0,3041.79,Tawnya Herington,no
743108.0,2332.1,Hallie Bachas,no
743113.0,15470.6,Felisha Dana,no
743121.0,7869.42,Socorro Voss,no
743163.0,27990.27,Wilmer Eardley,no
743178.0,6633.14,Jose Gronitz,no
743212.0,15655.02,Edelmira Saylee,no
743241.0,3873.65,Maurice Ruberti,no
743249.0,14832.4,Wendie Armagost,no
743256.0,15684.76,Scarlett Stamnos,no
743257.0,13668.36,Merissa Bambhrolia,no
743263.0,5207.99,Gianna Hoosier,no
743276.0,3011.34,Tameika Riede,no
743306.0,23268.93,Patience Derringer,no
743315.0,15700.28,Sheri Whittenton,no
743319.0,19160.99,Stacy Pentz,no
743320.0,7511.66,Brett Vanboven,no
743335.0,7212.52,Salvador Mugrage,no
743363.0,2747.43,Bridget Schuchmann,no
743371.0,2395.57,Maragaret Loveman,no
743384.0,28453.0,Aubrey Jerabek,no
743399.0,7218.02,Sebastian Mcduffey,no
743419.0,9049.28,Hildegarde Zierdt,no
743423.0,7671.85,Richie Drude,no
743435.0,47750.96,Teodora Persechino,no
743439.0,6005.03,Carmelina Lohn,no
743455.0,10419.17,Min Laymon,no
743458.0,3238.0,Emily Peret,no
743461.0,5686.92,Seema Meli,no
743481.0,24832.92,Alayna Kill,no
743510.0,18910.46,Katie Defusco,no
743536.0,35421.29,Douglass Garlett,no
743589.0,95762.31,Sheree Tabuena,yes
743610.0,5029.18,Katy Maryland,no
743617.0,8704.28,Jerry Szitar,no
743624.0,11051.68,Darnell Jolliffe,no
743660.0,4633.34,Londa Jiron,no
743663.0,3425.73,Lonnie Sampselle,no
743700.0,14558.42,Maisha Yidiaris,no
743716.0,2471.53,Ettie Phebus,no
743731.0,8561.5,Ethelyn Barriere,no
743734.0,7531.7,Shaunda Hodgman,no
743753.0,4918.34,Mellisa Naugher,no
743758.0,18215.73,Marielle Sabio,no
743766.0,8716.37,Bruno Sopha,no
743768.0,5146.9,Chae Vercher,no
743788.0,5402.08,Eloise Asch,no
743798.0,9031.21,Bryanna Perlson,no
743827.0,5728.58,Terrence Sanabria,no
743835.0,8426.06,Melba Rogue,no
743849.0,2405.62,Margeret Thibaudeau,no
743870.0,5480.7,Sanda Hoey,no
743874.0,3600.93,Tommy Schriever,no
743878.0,10487.74,Hilde Sakai,no
743879.0,4770.74,Herta Newport,no
743953.0,7405.42,Lizzie Kobel,no
743985.0,9463.5,Donnie Vacarro,no
743999.0,13559.39,Altagracia Tretina,no
744044.0,3528.04,Filomena Baylon,no
744090.0,39171.51,Lila Wigboldy,no
744117.0,42972.88,Lekisha Moncayo,no
744135.0,2935.99,Grace Bylsma,no
744138.0,8593.619999999999,Mandy Obrist,no
744151.0,10776.0,Harvey Hennis,no
744168.0,22041.86,Williemae Blackledge,no
744175.0,21639.84,Domenic Oram,no
744181.0,107952.29999999999,Malcolm Moyerman,yes
744191.0,8752.72,Lidia Guevana,no
744202.0,2640.49,Ethelene Conception,no
744204.0,10552.17,Betsey Kirschman,no
744228.0,10960.94,Trenton Hamby,no
744231.0,6671.77,Elidia Triola,no
744234.0,6732.97,Lessie Sibgert,no
744241.0,9816.53,Gregg Leamy,no
744289.0,4540.38,Karmen Gallery,no
744304.0,13254.3,Odell Fredrickson,no
744314.0,25534.46,Rayna Evenstad,no
744320.0,10215.78,Erin Mascio,no
744322.0,6047.03,Ariel Ireton,no
744331.0,3924.42,Horacio Goerke,no
744352.0,9743.35,Randolph Karper,no
744380.0,16220.66,Herbert Tangney,no
744406.0,5497.66,Andreas Mastronardi,no
744420.0,3873.65,Rufus Barlowe,no
744441.0,7516.83,Rosie Shillito,no
744528.0,8923.15,Kathyrn Nobel,no
744531.0,6418.25,Shane Dechert,no
744553.0,13262.57,Mario Marker,no
744567.0,2927.07,Natisha Dary,no
744581.0,3803.92,Jenniffer Rosenstock,no
744585.0,5217.51,Leola Mcaree,no
744604.0,2722.21,Yen Pucket,no
744608.0,8932.32,Luella Rupe,no
744612.0,11085.88,Kip Mackin,no
744647.0,4834.71,Amina Felan,no
744652.0,8548.3,Chia Granucci,no
744675.0,4521.19,Alene Mitchem,no
744681.0,3331.45,Charmain Delange,no
744682.0,4651.28,Kiesha Faso,no
744697.0,10288.92,Alane Strine,no
744698.0,14788.650000000001,Jenelle Pittillo,no
744710.0,5498.94,Kindra Tada,no
744711.0,8150.57,Haydee Hutnak,no
744729.0,6411.68,Desirae Laurie,no
744731.0,10034.43,Leopoldo Zill,no
744742.0,10972.07,Neely Igou,no
744746.0,21159.3,Denese Deis,no
744778.0,3801.75,Beth Hacker,no
744789.0,2893.74,Mario Patzner,no
744803.0,16598.25,Dorian Fraioli,no
744804.0,10769.46,Ladawn Olafson,no
744809.0,11855.14,Beverly Leingang,no
744837.0,2582.41,Gabriella Butte,no
744854.0,15038.26,Earnestine Jantzen,no
744860.0,5470.18,Mary Behel,no
744861.0,5098.85,Mendy Zachry,no
744898.0,5630.79,Vanessa Sainz,no
744920.0,16333.76,Rafael Cagle,no
744937.0,13071.12,Deidre Stropko,no
744957.0,7268.1,Burton Brookskennedy,no
745028.0,15610.9,Sarina Bollom,no
745052.0,5043.8,Evonne Rykard,no
745054.0,11420.66,Dorian Kashani,no
745072.0,7858.11,Bok Techau,no
745074.0,7689.14,Octavia Vallin,no
745075.0,6047.03,Alethia Hannaway,no
745080.0,10014.44,Tyra Ledee,no
745087.0,18945.92,Suzan Hardenbrook,no
745096.0,6511.47,Kris Jendras,no
745132.0,10136.86,Kerri Malocha,no
745143.0,25390.55,Jessenia Dalitz,no
745162.0,5123.16,Randi Lasseson,no
745188.0,2632.55,Sue Croney,no
745193.0,19098.22,Jasmin Woeppel,no
745225.0,2635.51,Francine Penhall,no
745251.0,5599.67,Wyatt Demint,no
745290.0,5461.97,Roni Shininger,no
745305.0,9034.31,Lue Higham,no
745309.0,24980.23,Nubia Bellon,no
745316.0,10575.95,Marvella Altstatt,no
745336.0,14373.24,Jovita Capron,no
745344.0,7557.76,Naoma Grayes,no
745354.0,44125.1,Arianne Lemin,no
745380.0,8427.17,Shae Binney,no
745382.0,2659.71,Leonida Wallaker,no
745383.0,5133.4,Foster Fredrick,no
745384.0,5340.81,Latoyia Perritt,no
745404.0,6265.34,Ha Jamerson,no
745420.0,15055.54,Mindy Micucci,no
745422.0,4530.39,Rickey Seed,no
745429.0,13891.74,Sergio Croslin,no
745443.0,8930.14,Pinkie Ghaemmaghami,no
745454.0,2755.75,Kim Nalevanko,no
745456.0,4650.06,Nubia Kingry,no
745461.0,5380.9,Misty Budden,no
745463.0,4276.36,Jovita Damberger,no
745476.0,7231.0,Neda Morfee,no
745493.0,4601.38,Arlene Werley,no
745499.0,23640.71,Deeanna Ottum,no
745504.0,17535.26,Ardella Merkowitz,no
745513.0,14246.15,Maye Rubidoux,no
745548.0,5201.25,Eliza Kratky,no
745565.0,14038.36,Adella Branecki,no
745588.0,4348.22,Cicely Rigsby,no
745600.0,17306.489999999998,Erline Rath,no
745607.0,7536.18,Coy Tirona,no
745612.0,11150.75,Jared Kalka,no
745621.0,6952.65,Latonya Symonds,no
745623.0,7747.3,Alicia Mossien,no
745636.0,3256.77,Cecile Broyhill,no
745638.0,7484.38,Rhoda Hemeyer,no
745668.0,8018.5,Tonia Truss,no
745688.0,2860.11,Lizabeth Herdon,no
745691.0,8476.08,Britni Ishmon,no
745697.0,5643.72,Shu Crossfield,no
745710.0,11880.97,Jenifer Salamy,no
745711.0,2891.27,Bettye Coppa,no
745719.0,11981.98,Rudolf Gorgone,no
745729.0,10450.5,Cecila Aristide,no
745730.0,6165.56,Maurita Cambero,no
745738.0,4863.27,Jaye Reynaud,no
745744.0,5513.88,Shona Zuro,no
745745.0,17211.0,Josefa Fiely,no
745769.0,6978.72,Ozell Pavlo,no
745777.0,12489.21,Bree Bischel,no
745785.0,15180.1,Julieann Monaham,no
745792.0,5732.69,Miguelina Batra,no
745811.0,5640.02,Nikole Pokswinski,no
745830.0,2780.73,Shayna Life,no
745833.0,11216.34,Myrta Lanthier,no
745843.0,4330.39,Ula Cabrara,no
745850.0,8232.24,Adolph Siegers,no
745868.0,5513.08,Ashly Denzel,no
745870.0,36053.88,Ola Crosson,no
745901.0,2522.41,Matilda Vannorsdell,no
745902.0,5107.07,Helene Galeazzi,no
745908.0,7388.28,Jannie Arlinghaus,no
745920.0,13727.8,Elvira Fenceroy,no
745938.0,8476.81,Corey Iser,no
745942.0,10856.18,Lanell Honchul,no
745945.0,4718.84,Olene Krance,no
745995.0,10477.78,Tanna Reagey,no
746031.0,94311.26,Owen Nowicki,yes
746042.0,7196.72,Cher Menchaca,no
746047.0,6411.12,Dorinda Boehringer,no
746054.0,10079.74,Debrah Farfan,no
746060.0,4167.09,Bonita Fyke,no
746061.0,22332.44,Nigel Giardina,no
746074.0,11173.34,Herminia Falkenberg,no
746085.0,4940.94,Leota Sullinger,no
746090.0,4969.53,Stella Haus,no
746091.0,7095.13,Elissa Calnick,no
746094.0,5331.74,Dalene Girt,no
746108.0,7109.7,Charlesetta Edlund,no
746133.0,5018.73,Takisha Grado,no
746139.0,14970.29,Karma Groberg,no
746159.0,34408.89,Brittaney Brekke,no
746171.0,5260.62,Maynard Dolak,no
746174.0,2454.36,Sharda Leaming,no
746199.0,12731.95,Kurt Orwig,no
746218.0,17317.72,Carolyn Norko,no
746221.0,3304.76,Dustin Talamentez,no
746226.0,9509.34,Neida Wealer,no
746235.0,6732.2,Dia Andrepont,no
746245.0,5075.66,Taisha Cernansky,no
746250.0,10208.93,Diana Brisker,no
746291.0,3289.55,Kathline Girst,no
746296.0,16320.77,Walter Allocco,no
746302.0,5170.81,Ceola Freeborn,no
746314.0,8183.219999999999,Amal Sharpnack,no
746315.0,2570.76,Kasha Schull,no
746349.0,9667.13,Oliva Prociuk,no
746358.0,10277.4,Keshia Vanwhy,no
746377.0,2719.26,Eric Rodriguez,no
746385.0,5876.37,Elliot Rollie,no
746391.0,17306.260000000002,Danny Huitt,no
746393.0,13150.9,Myron Dietzen,no
746402.0,7376.22,Eugenia Kathleen,no
746425.0,5584.96,Denice Callagher,no
746429.0,18245.86,Sarita Lovenduski,no
746463.0,5509.38,Adaline Kanarek,no
746484.0,4334.06,Edwin Zizza,no
746502.0,6328.18,Lizzette Schoeb,no
746506.0,9065.26,Kory Zweig,no
746520.0,4741.24,Florida Shary,no
746525.0,9899.06,Elke Snelgrove,no
746536.0,6032.88,Krystal Klassen,no
746554.0,2858.99,Elias Flugum,no
746567.0,7196.72,Zena Sumption,no
746574.0,9053.9,Dedra Wolcott,no
746580.0,24711.120000000003,Bill Lamport,no
746600.0,3011.27,Willette Mardesich,no
746612.0,7370.62,Annabell Thurn,no
746628.0,4703.72,Bobbye Buskey,no
746668.0,3129.11,Ray Alemany,no
746677.0,5221.14,Hyman Degree,no
746687.0,5614.1,Modesta Dublin,no
746772.0,6333.48,Junita Mirabelli,no
746773.0,2393.92,Casey Kumar,no
746778.0,15526.7,Lanny Crance,no
746786.0,19644.76,Beryl Hornaday,no
746795.0,4772.93,Neely Gotthard,no
746796.0,9378.63,Salome Haylett,no
746804.0,12759.28,Eilene Kellen,no
746807.0,5275.06,Chery Mauriello,no
746808.0,16468.22,Gwyn Shiroma,no
746815.0,4711.04,Marvis Burket,no
746837.0,3230.58,Charley Seyb,no
746853.0,5497.7,Lino Delligatti,no
746861.0,25390.55,Willene Amanza,no
746863.0,4746.76,Leah Frames,no
746877.0,4502.68,Digna Calkins,no
746883.0,10179.72,Hanna Harpole,no
746921.0,8388.72,Jeff Autio,no
746940.0,5807.99,Jene Austria,no
746999.0,10317.16,Kizzy Blann,no
747044.0,7654.23,Delia Berzins,no
747068.0,3614.08,Stasia Ferrando,no
747095.0,32828.08,Erich Kovalchik,no
747102.0,2469.78,Annetta Chuck,no
747146.0,2914.09,Wendy Schooling,no
747174.0,17216.32,Marcie Buhrke,no
747179.0,2305.24,Stephine Determan,no
747181.0,5219.89,Shantae Mckague,no
747184.0,17344.46,Kimberley Winkley,no
747187.0,2906.3,Stevie Crase,no
747192.0,18855.36,Luella Maheras,no
747227.0,13081.31,Olive Gavitt,no
